香り	かおり	향기	음식	N3	コーヒーのいい香りがします。	コーヒーのいいかおりがします。	커피의 좋은 향이 납니다.
冷凍	れいとう	냉동	음식	N3	肉を冷凍しておきます。	にくをれいとうしておきます。	고기를 냉동해 둡니다.
外食	がいしょく	외식	음식	N3	週末はよく外食します。	しゅうまつはよくがいしょくします。	주말에는 자주 외식합니다.
環境	かんきょう	환경	자연	N3	環境を守る必要があります。	かんきょうをまもるひつようがあります。	환경을 지킬 필요가 있습니다.
自然	しぜん	자연	자연	N3	この村は自然が豊かです。	このむらはしぜんがゆたかです。	이 마을은 자연이 풍부합니다.
気温	きおん	기온	자연	N3	今日は気温が下がりました。	きょうはきおんがさがりました。	오늘은 기온이 내려갔습니다.
地震	じしん	지진	자연	N3	昨夜大きい地震がありました。	さくやおおきいじしんがありました。	어젯밤 큰 지진이 있었습니다.
波	なみ	파도	자연	N3	今日は波が高いです。	きょうはなみがたかいです。	오늘은 파도가 높습니다.
砂	すな	모래	자연	N3	靴の中に砂が入りました。	くつのなかにすながはいりました。	신발 안에 모래가 들어갔습니다.
増える	ふえる	늘다	동사	N3	外国人の客が増えました。	がいこくじんのきゃくがふえました。	외국인 손님이 늘었습니다.
減る	へる	줄다	동사	N3	仕事が少し減りました。	しごとがすこしへりました。	일이 조금 줄었습니다.
含む	ふくむ	포함하다	동사	N3	値段は税金を含んでいます。	ねだんはぜいきんをふくんでいます。	가격에는 세금이 포함되어 있습니다.
認める	みとめる	인정하다	동사	N3	自分の間違いを認めました。	じぶんのまちがいをみとめました。	자신의 잘못을 인정했습니다.
断る	ことわる	거절하다	동사	N3	誘いを断りました。	さそいをことわりました。	권유를 거절했습니다.
許す	ゆるす	용서하다	동사	N3	今回だけは許します。	こんかいだけはゆるします。	이번만은 용서하겠습니다.
与える	あたえる	주다	동사	N3	子供に良い影響を与えます。	こどもによいえいきょうをあたえます。	아이에게 좋은 영향을 줍니다.
求める	もとめる	요구하다	동사	N3	会社に説明を求めました。	かいしゃにせつめいをもとめました。	회사에 설명을 요구했습니다.
支える	ささえる	지탱하다	동사	N3	家族が私を支えてくれました。	かぞくがわたしをささえてくれました。	가족이 저를 든든하게 받쳐 주었습니다.
進む	すすむ	나아가다	동사	N3	工事は順調に進んでいます。	こうじはじゅんちょうにすすんでいます。	공사는 순조롭게 진행되고 있습니다.
戻る	もどる	돌아가다	동사	N3	すぐ席に戻ります。	すぐせきにもどります。	곧 자리로 돌아가겠습니다.
諦める	あきらめる	포기하다	동사	N3	最後まで諦めませんでした。	さいごまであきらめませんでした。	마지막까지 포기하지 않았습니다.
慣れる	なれる	익숙해지다	동사	N3	新しい仕事に慣れました。	あたらしいしごとになれました。	새 일에 익숙해졌습니다.
迷う	まよう	헤매다	동사	N3	道に迷ってしまいました。	みちにまよってしまいました。	길을 잃어버렸습니다.
悩む	なやむ	고민하다	동사	N3	進路について悩んでいます。	しんろについてなやんでいます。	진로에 대해 고민하고 있습니다.
頑張る	がんばる	힘내다	동사	N3	試験まで頑張ります。	しけんまでがんばります。	시험까지 힘내겠습니다.
預ける	あずける	맡기다	동사	N3	駅に荷物を預けました。	えきににもつをあずけました。	역에 짐을 맡겼습니다.
守る	まもる	지키다	동사	N3	約束は必ず守ります。	やくそくはかならずまもります。	약속은 반드시 지킵니다.
育つ	そだつ	자라다	동사	N3	子供が元気に育っています。	こどもがげんきにそだっています。	아이가 건강하게 자라고 있습니다.
続く	つづく	이어지다	동사	N3	雨が三日も続いています。	あめがみっかもつづいています。	비가 사흘이나 이어지고 있습니다.
変える	かえる	바꾸다	동사	N3	予定を変えてもいいですか。	よていをかえてもいいですか。	예정을 바꿔도 됩니까?
伝える	つたえる	전하다	동사	N3	部長に伝えておきます。	ぶちょうにつたえておきます。	부장님께 전해 두겠습니다.
感謝する	かんしゃする	감사하다	동사	N3	助けてくれた人に感謝します。	たすけてくれたひとにかんしゃします。	도와준 사람에게 감사합니다.
判断する	はんだんする	판단하다	동사	N3	自分で判断してください。	じぶんではんだんしてください。	스스로 판단해 주세요.
解決する	かいけつする	해결하다	동사	N3	問題はもう解決しました。	もんだいはもうかいけつしました。	문제는 이미 해결했습니다.
詳しい	くわしい	자세하다	형용사	N3	彼は日本の歴史に詳しいです。	かれはにほんのれきしにくわしいです。	그는 일본 역사에 밝습니다.
激しい	はげしい	격하다	형용사	N3	激しい雨が降っています。	はげしいあめがふっています。	거센 비가 내리고 있습니다.
正しい	ただしい	옳다	형용사	N3	正しい答えを選んでください。	ただしいこたえをえらんでください。	옳은 답을 골라 주세요.
恐ろしい	おそろしい	무섭다	형용사	N3	恐ろしい夢を見ました。	おそろしいゆめをみました。	무서운 꿈을 꿨습니다.
懐かしい	なつかしい	그립다	형용사	N3	懐かしい写真が出てきました。	なつかしいしゃしんがでてきました。	그리운 사진이 나왔습니다.
賢い	かしこい	현명하다	형용사	N3	賢い選び方だと思います。	かしこいえらびかただとおもいます。	현명한 선택이라고 생각합니다.
貧しい	まずしい	가난하다	형용사	N3	昔この村は貧しかったです。	むかしこのむらはまずしかったです。	옛날 이 마을은 가난했습니다.
険しい	けわしい	험하다	형용사	N3	険しい山道を登りました。	けわしいやまみちをのぼりました。	험한 산길을 올랐습니다.
確か	たしか	확실함	형용사	N3	確かな情報ではありません。	たしかなじょうほうではありません。	확실한 정보는 아닙니다.
明らか	あきらか	명백함	형용사	N3	原因は明らかになりました。	げんいんはあきらかになりました。	원인은 명백해졌습니다.
豊か	ゆたか	풍부함	형용사	N3	この国は水が豊かです。	このくにはみずがゆたかです。	이 나라는 물이 풍부합니다.
複雑	ふくざつ	복잡함	형용사	N3	手続きが複雑で困りました。	てつづきがふくざつでこまりました。	절차가 복잡해서 곤란했습니다.
単純	たんじゅん	단순함	형용사	N3	答えは単純でした。	こたえはたんじゅんでした。	답은 단순했습니다.
積極的	せっきょくてき	적극적임	형용사	N3	積極的に意見を言います。	せっきょくてきにいけんをいいます。	적극적으로 의견을 말합니다.
正直	しょうじき	정직함	형용사	N3	正直に話してください。	しょうじきにはなしてください。	정직하게 말해 주세요.
派手	はで	화려함	형용사	N3	派手な服は苦手です。	はでなふくはにがてです。	화려한 옷은 잘 못 입습니다.
恐らく	おそらく	아마	부사	N3	恐らく間に合わないでしょう。	おそらくまにあわないでしょう。	아마 제시간에 못 맞출 겁니다.
実際に	じっさいに	실제로	부사	N3	実際に会って話しました。	じっさいにあってはなしました。	실제로 만나서 이야기했습니다.
結局	けっきょく	결국	부사	N3	結局行かないことにしました。	けっきょくいかないことにしました。	결국 가지 않기로 했습니다.
突然	とつぜん	갑자기	부사	N3	突然電気が消えました。	とつぜんでんきがきえました。	갑자기 불이 꺼졌습니다.
相当	そうとう	상당히	부사	N3	相当疲れているようです。	そうとうつかれているようです。	상당히 지쳐 있는 것 같습니다.
ますます	ますます	점점	부사	N3	雨がますます強くなりました。	あめがますますつよくなりました。	비가 점점 강해졌습니다.
さすが	さすが	과연	부사	N3	さすが専門家ですね。	さすがせんもんかですね。	역시 전문가시네요.
つまり	つまり	즉	부사	N3	つまり明日は休みですね。	つまりあしたはやすみですね。	즉 내일은 쉬는 날이네요.
お世話になります	おせわになります	신세를 지겠습니다	인사	N3	来月からお世話になります。	らいげつからおせわになります。	다음 달부터 신세 지겠습니다.
お邪魔します	おじゃまします	실례하겠습니다	인사	N3	こんにちは、お邪魔します。	こんにちは、おじゃまします。	안녕하세요, 실례하겠습니다.
かしこまりました	かしこまりました	알겠습니다	인사	N3	かしこまりました、すぐ用意します。	かしこまりました、すぐよういします。	알겠습니다, 곧 준비하겠습니다.
お陰様で	おかげさまで	덕분에	인사	N3	お陰様で元気にしています。	おかげさまでげんきにしています。	덕분에 잘 지내고 있습니다.
恐れ入ります	おそれいります	송구합니다	인사	N3	恐れ入りますが、少々お待ちください。	おそれいりますが、しょうしょうおまちください。	송구합니다만 잠시 기다려 주세요.
上司	じょうし	상사	사람	N2	上司に報告しました。	じょうしにほうこくしました。	상사에게 보고했습니다.
部下	ぶか	부하	사람	N2	部下を信じています。	ぶかをしんじています。	부하를 믿고 있습니다.
同僚	どうりょう	동료	사람	N2	同僚と昼食をとりました。	どうりょうとちゅうしょくをとりました。	동료와 점심을 먹었습니다.
選手	せんしゅ	선수	사람	N2	選手が全力で走りました。	せんしゅがぜんりょくではしりました。	선수가 전력으로 달렸습니다.
観客	かんきゃく	관객	사람	N2	観客が大きな拍手を送りました。	かんきゃくがおおきなはくしゅをおくりました。	관객이 큰 박수를 보냈습니다.
経営者	けいえいしゃ	경영자	사람	N2	経営者として責任を持ちます。	けいえいしゃとしてせきにんをもちます。	경영자로서 책임을 집니다.
担当者	たんとうしゃ	담당자	사람	N2	担当者に代わります。	たんとうしゃにかわります。	담당자에게 넘기겠습니다.
素人	しろうと	초보자	사람	N2	素人には難しい作業です。	しろうとにはむずかしいさぎょうです。	초보자에게는 어려운 작업입니다.
支店	してん	지점	장소	N2	駅前の支店に寄りました。	えきまえのしてんによりました。	역 앞 지점에 들렀습니다.
本社	ほんしゃ	본사	장소	N2	本社は東京にあります。	ほんしゃはとうきょうにあります。	본사는 도쿄에 있습니다.
倉庫	そうこ	창고	장소	N2	倉庫に在庫を保管しています。	そうこにざいこをほかんしています。	창고에 재고를 보관하고 있습니다.
施設	しせつ	시설	장소	N2	この施設は年中無休です。	このしせつはねんじゅうむきゅうです。	이 시설은 연중무휴입니다.
通路	つうろ	통로	장소	N2	通路に荷物を置かないでください。	つうろににもつをおかないでください。	통로에 짐을 두지 마세요.
出入口	でいりぐち	출입구	장소	N2	出入口の前に立たないでください。	でいりぐちのまえにたたないでください。	출입구 앞에 서지 마세요.
現場	げんば	현장	장소	N2	事故の現場を確認しました。	じこのげんばをかくにんしました。	사고 현장을 확인했습니다.
住宅街	じゅうたくがい	주택가	장소	N2	静かな住宅街に住んでいます。	しずかなじゅうたくがいにすんでいます。	조용한 주택가에 살고 있습니다.
当日	とうじつ	당일	시간	N2	当日は九時に集合します。	とうじつはくじにしゅうごうします。	당일에는 9시에 집합합니다.
翌日	よくじつ	다음 날	시간	N2	翌日に結果が出ます。	よくじつにけっかがでます。	다음 날 결과가 나옵니다.
前後	ぜんご	전후	시간	N2	三時前後に着きます。	さんじぜんごにつきます。	3시 전후에 도착합니다.
以降	いこう	이후	시간	N2	五時以降は受け付けません。	ごじいこうはうけつけません。	5시 이후에는 접수하지 않습니다.
年度	ねんど	연도	시간	N2	新しい年度が始まりました。	あたらしいねんどがはじまりました。	새 연도가 시작되었습니다.
週間	しゅうかん	주간	시간	N2	二週間ほど留守にします。	にしゅうかんほどるすにします。	2주 정도 집을 비웁니다.
締め切り	しめきり	마감	시간	N2	締め切りは明日の正午です。	しめきりはあすのしょうごです。	마감은 내일 정오입니다.
平日	へいじつ	평일	시간	N2	平日は混んでいません。	へいじつはこんでいません。	평일은 붐비지 않습니다.
契約書	けいやくしょ	계약서	사물	N2	契約書に署名しました。	けいやくしょにしょめいしました。	계약서에 서명했습니다.
名刺	めいし	명함	사물	N2	名刺を交換しました。	めいしをこうかんしました。	명함을 교환했습니다.
見本	みほん	견본	사물	N2	見本をお送りします。	みほんをおおくりします。	견본을 보내 드리겠습니다.
在庫	ざいこ	재고	사물	N2	在庫が足りません。	ざいこがたりません。	재고가 부족합니다.
装置	そうち	장치	사물	N2	安全装置が働きました。	あんぜんそうちがはたらきました。	안전장치가 작동했습니다.
用紙	ようし	용지	사물	N2	申込用紙に記入してください。	もうしこみようしにきにゅうしてください。	신청 용지에 기입해 주세요.
番号	ばんごう	번호	사물	N2	電話番号を教えてください。	でんわばんごうをおしえてください。	전화번호를 알려 주세요.
表面	ひょうめん	표면	사물	N2	表面に傷が付いています。	ひょうめんにきずがついています。	표면에 흠집이 나 있습니다.
蓋	ふた	뚜껑	사물	N2	鍋の蓋を開けました。	なべのふたをあけました。	냄비 뚜껑을 열었습니다.
針	はり	바늘	사물	N2	時計の針が止まりました。	とけいのはりがとまりました。	시계 바늘이 멈췄습니다.
食材	しょくざい	식재료	음식	N2	新鮮な食材を選びます。	しんせんなしょくざいをえらびます。	신선한 식재료를 고릅니다.
主食	しゅしょく	주식	음식	N2	日本の主食は米です。	にほんのしゅしょくはこめです。	일본의 주식은 쌀입니다.
調味料	ちょうみりょう	조미료	음식	N2	調味料を少し加えます。	ちょうみりょうをすこしくわえます。	조미료를 조금 넣습니다.
屋台	やたい	포장마차	음식	N2	祭りの屋台で焼き鳥を買いました。	まつりのやたいでやきとりをかいました。	축제 포장마차에서 야키토리를 샀습니다.
定食	ていしょく	정식	음식	N2	昼は定食を注文しました。	ひるはていしょくをちゅうもんしました。	점심은 정식을 주문했습니다.
満腹	まんぷく	배부름	음식	N2	もう満腹です。	もうまんぷくです。	이제 배가 부릅니다.
気候	きこう	기후	자연	N2	この地方は気候が穏やかです。	このちほうはきこうがおだやかです。	이 지방은 기후가 온화합니다.
湿気	しっけ	습기	자연	N2	梅雨は湿気が多いです。	つゆはしっけがおおいです。	장마철은 습기가 많습니다.
洪水	こうずい	홍수	자연	N2	大雨で洪水が起きました。	おおあめでこうずいがおきました。	큰비로 홍수가 났습니다.
大陸	たいりく	대륙	자연	N2	アフリカ大陸を旅しました。	アフリカたいりくをたびしました。	아프리카 대륙을 여행했습니다.
岩	いわ	바위	자연	N2	海辺に大きな岩があります。	うみべにおおきないわがあります。	해변에 큰 바위가 있습니다.
枝	えだ	가지	자연	N2	風で枝が折れました。	かぜでえだがおれました。	바람에 가지가 부러졌습니다.
せめて	せめて	적어도	부사	N2	せめて一度は会いたいです。	せめていちどはあいたいです。	적어도 한 번은 만나고 싶습니다.
いきなり	いきなり	갑자기	부사	N2	いきなり呼ばれて驚きました。	いきなりよばれておどろきました。	갑자기 불려서 놀랐습니다.
次々に	つぎつぎに	잇따라	부사	N2	注文が次々に入りました。	ちゅうもんがつぎつぎにはいりました。	주문이 잇따라 들어왔습니다.
今にも	いまにも	당장이라도	부사	N2	今にも雨が降りそうです。	いまにもあめがふりそうです。	당장이라도 비가 올 것 같습니다.
わざわざ	わざわざ	일부러	부사	N2	わざわざ来てくださって、ありがとうございます。	わざわざきてくださって、ありがとうございます。	일부러 와 주셔서 감사합니다.
案外	あんがい	의외로	부사	N2	試験は案外簡単でした。	しけんはあんがいかんたんでした。	시험은 의외로 간단했습니다.
せっかく	せっかく	모처럼	부사	N2	せっかくの休みが雨で潰れました。	せっかくのやすみがあめでつぶれました。	모처럼의 휴일이 비로 망가졌습니다.
相変わらず	あいかわらず	여전히	부사	N2	相変わらず忙しそうですね。	あいかわらずいそがしそうですね。	여전히 바빠 보이네요.
いらっしゃいませ	いらっしゃいませ	어서 오세요	인사	N2	いらっしゃいませ、何名様ですか。	いらっしゃいませ、なんめいさまですか。	어서 오세요, 몇 분이십니까?
少々お待ちください	しょうしょうおまちください	잠시 기다려 주세요	인사	N2	少々お待ちください、確認します。	しょうしょうおまちください、かくにんします。	잠시만 기다려 주세요, 확인하겠습니다.
お手数ですが	おてすうですが	번거로우시겠지만	인사	N2	お手数ですが、ご連絡ください。	おてすうですが、ごれんらくください。	번거로우시겠지만 연락 주세요.
承知しました	しょうちしました	알겠습니다	인사	N2	承知しました、すぐ手配します。	しょうちしました、すぐてはいします。	알겠습니다, 바로 준비하겠습니다.
ご無沙汰しております	ごぶさたしております	오랜만입니다	인사	N2	ご無沙汰しております、お元気ですか。	ごぶさたしております、おげんきですか。	오랜만입니다, 잘 지내셨습니까?
鋭い	するどい	날카롭다	형용사	N2	彼の指摘は鋭いです。	かれのしてきはするどいです。	그의 지적은 날카롭습니다.
鈍い	にぶい	둔하다	형용사	N2	反応が鈍いです。	はんのうがにぶいです。	반응이 둔합니다.
濃い	こい	진하다	형용사	N2	このコーヒーは濃いです。	このコーヒーはこいです。	이 커피는 진합니다.
薄い	うすい	얇다·연하다	형용사	N2	この本は薄いです。	このほんはうすいです。	이 책은 얇습니다.
緩い	ゆるい	느슨하다	형용사	N2	ねじが緩いです。	ねじがゆるいです。	나사가 느슨합니다.
硬い	かたい	딱딱하다	형용사	N2	このパンは硬いです。	このパンはかたいです。	이 빵은 딱딱합니다.
面倒	めんどう	귀찮음	형용사	N2	手続きが面倒です。	てつづきがめんどうです。	절차가 번거롭습니다.
上品	じょうひん	고상함	형용사	N2	上品な色のかばんですね。	じょうひんないろのかばんですね。	고상한 색의 가방이네요.
地味	じみ	수수함	형용사	N2	地味な服が好きです。	じみなふくがすきです。	수수한 옷을 좋아합니다.
曖昧	あいまい	애매함	형용사	N2	返事が曖昧でした。	へんじがあいまいでした。	대답이 애매했습니다.
有効	ゆうこう	유효함	형용사	N2	この切符は三日間有効です。	このきっぷはみっかかんゆうこうです。	이 표는 3일간 유효합니다.
平等	びょうどう	평등함	형용사	N2	全員に平等な機会を与えます。	ぜんいんにびょうどうなきかいをあたえます。	전원에게 평등한 기회를 줍니다.
主要	しゅよう	주요함	형용사	N2	主要な原因はこれです。	しゅようなげんいんはこれです。	주요한 원인은 이것입니다.
順調	じゅんちょう	순조로움	형용사	N2	工事は順調に進んでいます。	こうじはじゅんちょうにすすんでいます。	공사는 순조롭게 진행되고 있습니다.
見事	みごと	훌륭함	형용사	N2	見事な演奏でした。	みごとなえんそうでした。	훌륭한 연주였습니다.
気の毒	きのどく	딱함	형용사	N2	事情を聞いて気の毒に思いました。	じじょうをきいてきのどくにおもいました。	사정을 듣고 딱하게 여겼습니다.
扱う	あつかう	다루다	동사	N2	この店は輸入品を扱っています。	このみせはゆにゅうひんをあつかっています。	이 가게는 수입품을 취급합니다.
済ませる	すませる	끝내다	동사	N2	昼食は簡単に済ませました。	ちゅうしょくはかんたんにすませました。	점심은 간단히 때웠습니다.
任せる	まかせる	맡기다	동사	N2	この仕事は君に任せます。	このしごとはきみにまかせます。	이 일은 자네에게 맡기겠습니다.
訴える	うったえる	호소하다	동사	N2	痛みを医者に訴えました。	いたみをいしゃにうったえました。	통증을 의사에게 호소했습니다.
削る	けずる	깎다	동사	N2	予算を削ることになりました。	よさんをけずることになりました。	예산을 깎게 되었습니다.
補う	おぎなう	보충하다	동사	N2	不足分を補います。	ふそくぶんをおぎないます。	부족분을 보충합니다.
抑える	おさえる	억제하다	동사	N2	費用を抑える工夫をします。	ひようをおさえるくふうをします。	비용을 억제하는 궁리를 합니다.
占める	しめる	차지하다	동사	N2	輸出が売上の半分を占めています。	ゆしゅつがうりあげのはんぶんをしめています。	수출이 매출의 절반을 차지합니다.
属する	ぞくする	속하다	동사	N2	私は営業部に属しています。	わたしはえいぎょうぶにぞくしています。	저는 영업부에 속해 있습니다.
応じる	おうじる	응하다	동사	N2	要望に応じて時間を変えます。	ようぼうにおうじてじかんをかえます。	요청에 응해 시간을 바꿉니다.
基づく	もとづく	근거하다	동사	N2	資料に基づいて説明します。	しりょうにもとづいてせつめいします。	자료에 근거해 설명합니다.
見直す	みなおす	재검토하다	동사	N2	計画を見直すことにしました。	けいかくをみなおすことにしました。	계획을 재검토하기로 했습니다.
取り消す	とりけす	취소하다	동사	N2	予約を取り消しました。	よやくをとりけしました。	예약을 취소했습니다.
引き受ける	ひきうける	떠맡다	동사	N2	その役を引き受けました。	そのやくをひきうけました。	그 역할을 맡았습니다.
追いつく	おいつく	따라잡다	동사	N2	急いで先頭に追いつきました。	いそいでせんとうにおいつきました。	서둘러 선두를 따라잡았습니다.
落ち着く	おちつく	진정되다	동사	N2	深呼吸して落ち着きました。	しんこきゅうしておちつきました。	심호흡하고 진정했습니다.
思いつく	おもいつく	떠오르다	동사	N2	良い案を思いつきました。	よいあんをおもいつきました。	좋은 안이 떠올랐습니다.
引っ越す	ひっこす	이사하다	동사	N2	来月郊外に引っ越します。	らいげつこうがいにひっこします。	다음 달 교외로 이사합니다.
出張する	しゅっちょうする	출장 가다	동사	N2	大阪へ出張します。	おおさかへしゅっちょうします。	오사카로 출장 갑니다.
提出する	ていしゅつする	제출하다	동사	N2	書類を提出しました。	しょるいをていしゅつしました。	서류를 제출했습니다.
検討する	けんとうする	검토하다	동사	N2	社内で検討します。	しゃないでけんとうします。	사내에서 검토하겠습니다.
確認する	かくにんする	확인하다	동사	N2	予定を確認します。	よていをかくにんします。	예정을 확인합니다.
反対する	はんたいする	반대하다	동사	N2	その案に反対します。	そのあんにはんたいします。	그 안에 반대합니다.
我慢する	がまんする	참다	동사	N2	痛みを我慢しました。	いたみをがまんしました。	통증을 참았습니다.
遠慮する	えんりょする	사양하다	동사	N2	ここでの喫煙はご遠慮ください。	ここでのきつえんはごえんりょください。	여기서의 흡연은 삼가 주세요.
ああ	ああ	아아	부사	N5	ああ、よかったです。	ああ、よかったです。	아아, 다행입니다.
青	あお	파랑	사물	N5	私は赤より青のほうが好きです。	わたしはあかよりあおのほうがすきです。	저는 빨강보다 파랑을 더 좋아합니다.
赤	あか	빨강	사물	N5	信号が赤になりました。	しんごうがあかになりました。	신호가 빨간불이 되었습니다.
明るい	あかるい	밝다	형용사	N5	この部屋は明るいです。	このへやはあかるいです。	이 방은 밝습니다.
秋	あき	가을	시간	N5	春が好きですか、秋が好きですか。	はるがすきですか、あきがすきですか。	봄을 좋아합니까, 가을을 좋아합니까?
開く	あく	열리다	동사	N5	店は九時に開きます。	みせはくじにひらきます。	가게는 9시에 엽니다.
上げる	あげる	올리다	동사	N5	手を上げてください。	てをあげてください。	손을 들어 주세요.
明後日	あさって	모레	시간	N5	学校は明後日から始まります。	がっこうはみょうごにちからはじまります。	학교는 모레부터 시작합니다.
足	あし	발·다리	사람	N5	足が痛いです。	あしがいたいです。	다리가 아픕니다.
あそこ	あそこ	저기	장소	N5	トイレはあそこです。	トイレはあそこです。	화장실은 저기입니다.
暖かい	あたたかい	따뜻하다	형용사	N5	今日は暖かいです。	きょうはあたたかいです。	오늘은 따뜻합니다.
頭	あたま	머리	사람	N5	頭が痛いです。	あたまがいたいです。	머리가 아픕니다.
あちら	あちら	저쪽	장소	N5	受付はあちらです。	うけつけはあちらです。	접수처는 저쪽입니다.
厚い	あつい	두껍다	형용사	N5	この雑誌は厚くて、重いです。	このざっしはあつくて、おもいです。	이 잡지는 두껍고 무겁습니다.
あっち	あっち	저쪽	장소	N5	食堂はあっちの建物にあります。	しょくどうはあっちのたてものにあります。	식당은 저쪽 건물에 있습니다.
後	あと	뒤·나중	시간	N5	大学を卒業した後何をしますか。	だいがくをそつぎょうしたのちなにをしますか。	대학을 졸업한 후에 무엇을 합니까?
アパート	アパート	아파트	장소	N5	駅の近くのアパートに住んでいます。	えきのちかくのアパートにすんでいます。	역 근처 아파트에 살고 있습니다.
あの	あの	저	부사	N5	あの人は誰ですか。	あのひとはだれですか。	저 사람은 누구입니까?
浴びる	あびる	샤워하다	동사	N5	毎晩シャワーを浴びてから、寝ます。	まいばんシャワーをあびてから、ねます。	매일 밤 샤워를 하고 나서 잡니다.
危ない	あぶない	위험하다	형용사	N5	夜は暗いので、危ないです。	よるはくらいので、あぶないです。	밤은 어두워서 위험합니다.
甘い	あまい	달다	형용사	N5	このケーキは甘いです。	このケーキはあまいです。	이 케이크는 답니다.
余り	あまり	나머지	사물	N5	これはお昼の余りです。	これはおひるのあまりです。	이것은 점심 남은 것입니다.
飴	あめ	사탕	음식	N5	子供に飴をあげました。	こどもにあめをあげました。	아이에게 사탕을 주었습니다.
洗う	あらう	씻다	동사	N5	食事の前に手を洗います。	しょくじのまえにてをあらいます。	식사 전에 손을 씻습니다.
在る	ある	있다	동사	N5	駅は町の中心に在ります。	えきはまちのちゅうしんにあります。	역은 마을 중심에 있습니다.
有る	ある	있다	동사	N5	質問が有る人は手を上げてください。	しつもんがあるひとはてをあげてください。	질문이 있는 사람은 손을 들어 주세요.
あれ	あれ	저것	사물	N5	あれは私のかばんです。	あれはわたしのかばんです。	저것은 제 가방입니다.
いい	いい	좋다	형용사	N5	トイレに行ってもいいですか。	トイレにいってもいいですか。	화장실에 가도 됩니까?
いいえ	いいえ	아니요	인사	N5	いいえ、それは私のおごりです。	いいえ、それはわたしのおごりです。	아니요, 그건 제가 사겠습니다.
言う	いう	말하다	동사	N5	言いたいことはそれだけです。	いいたいことはそれだけです。	말하고 싶은 것은 그것뿐입니다.
いかが	いかが	어떠십니까	인사	N5	コーヒーのおかわりはいかがですか。	コーヒーのおかわりはいかがですか。	커피 한 잔 더 어떠십니까?
いくつ	いくつ	몇 개	부사	N5	りんごはいくつありますか。	りんごはいくつありますか。	사과는 몇 개 있습니까?
いくら	いくら	얼마	부사	N5	この本はいくらですか。	このほんはいくらですか。	이 책은 얼마입니까?
痛い	いたい	아프다	형용사	N5	お腹が痛いです。	おなかがいたいです。	배가 아픕니다.
一	いち	하나	사물	N5	一から始めます。	いちからはじめます。	하나부터 시작합니다.
一番	いちばん	가장	부사	N5	世界で一番長い川は何ですか。	せかいでいちばんながいかわはなんですか。	세계에서 가장 긴 강은 무엇입니까?
いつ	いつ	언제	시간	N5	いつ日本へ行きますか。	いつにほんへいきますか。	언제 일본에 갑니까?
一緒	いっしょ	함께	부사	N5	ずっと一緒にいたいです。	ずっといっしょにいたいです。	계속 함께 있고 싶습니다.
五つ	いつつ	다섯 개	사물	N5	りんごを五つ買いました。	りんごをいつつかいました。	사과를 다섯 개 샀습니다.
意味	いみ	의미	사물	N5	この言葉の意味を教えてください。	このことばのいみをおしえてください。	이 말의 의미를 알려 주세요.
嫌	いや	싫음	형용사	N5	私は虫が嫌です。	わたしはむしがいやです。	저는 벌레가 싫습니다.
入口	いりぐち	입구	장소	N5	入口は建物の右にあります。	いりぐちはたてもののみぎにあります。	입구는 건물 오른쪽에 있습니다.
居る	いる	있다	동사	N5	姉は今家に居ます。	あねはいまかにいます。	누나는 지금 집에 있습니다.
要る	いる	필요하다	동사	N5	旅行にはお金が要ります。	りょこうにはおかねがいります。	여행에는 돈이 필요합니다.
入れる	いれる	넣다	동사	N5	かばんに本を入れます。	かばんにほんをいれます。	가방에 책을 넣습니다.
色	いろ	색	사물	N5	好きな色は青です。	すきないろはあおです。	좋아하는 색은 파랑입니다.
上	うえ	위	장소	N5	テーブルの上に猫がいますか。	テーブルのうえにねこがいますか。	테이블 위에 고양이가 있습니까?
後ろ	うしろ	뒤	장소	N5	銀行は駅の後ろにあります。	ぎんこうはえきのうしろにあります。	은행은 역 뒤에 있습니다.
歌	うた	노래	사물	N5	あなたに歌を歌ってほしいです。	あなたにうたをうたってほしいです。	당신이 노래를 불러 주면 좋겠습니다.
歌う	うたう	노래하다	동사	N5	人前で歌うのは苦手です。	ひとまえでうたうのはにがてです。	남 앞에서 노래하는 것은 서툽니다.
うち	うち	집	장소	N5	私のうちは小さくて、狭いです。	わたしのうちはちいさくて、せまいです。	제 집은 작고 좁습니다.
生まれる	うまれる	태어나다	동사	N5	私は韓国で生まれました。	わたしはかんこくでうまれました。	저는 한국에서 태어났습니다.
うるさい	うるさい	시끄럽다	형용사	N5	外の音がうるさいです。	そとのおとがうるさいです。	밖의 소리가 시끄럽습니다.
上着	うわぎ	겉옷	사물	N5	寒いので上着を着ます。	さむいのでうわぎをきます。	추워서 겉옷을 입습니다.
絵	え	그림	사물	N5	妹は絵が上手です。	いもうとはえがじょうずです。	여동생은 그림을 잘 그립니다.
映画	えいが	영화	사물	N5	週末に映画を見ます。	しゅうまつにえいがをみます。	주말에 영화를 봅니다.
英語	えいご	영어	사물	N5	あなたは英語が好きですか。	あなたはえいごがすきですか。	당신은 영어를 좋아합니까?
ええ	ええ	네	인사	N5	ええ、わたしもそう思います。	ええ、わたしもそうおもいます。	네, 저도 그렇게 생각합니다.
エレベーター	エレベーター	엘리베이터	사물	N5	エレベーターは三階に止まります。	エレベーターはさんがいにとまります。	엘리베이터는 3층에 섭니다.
円	えん	엔	사물	N5	この本は千円です。	このほんはせんえんです。	이 책은 천 엔입니다.
